213,33,2017,Chicago Sky,Makayla Epps,NULL,Kentucky,1,17,-0.3,-0.207,3.8,0.6,0.2,0.4
214,34,2017,New York Liberty,Kai James,NULL,Florida State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,35,2017,Los Angeles Sparks,Saicha Grant-Allen,NULL,Dayton,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,36,2017,Minnesota Lynx,Tahlia Tupaea,Sydney Uni Flames (Australia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
217,1,2016,Seattle Storm,Breanna Stewart,NULL,UConn,6,183,35.2,0.237,32.4,20.3,8.6,2.9
218,2,2016,San Antonio Stars,Moriah Jefferson,NULL,UConn,6,140,5.7,0.070,23.3,9.1,2.1,3.6
219,3,2016,Connecticut Sun,Morgan Tuck,NULL,UConn,5,125,2.5,0.059,13.6,5.1,2.2,0.8
220,4,2016,Connecticut Sun,Rachel Banham,NULL,Minnesota,7,190,4.7,0.074,13.3,5.2,1.1,1.5
221,5,2016,Dallas Wings,Aerial Powers,NULL,Michigan State,7,153,7.7,0.096,21.1,11.4,3.5,1.7
222,6,2016,Los Angeles Sparks,Jonquel Jones,NULL,George Washington,6,196,31.3,0.258,24.8,13.6,8.3,1.6
223,7,2016,Washington Mystics,Kahleah Copper,NULL,Rutgers University,7,216,7.4,0.065,21.1,10.0,3.4,1.2
224,8,2016,Phoenix Mercury,Courtney Williams,NULL,South Florida,7,209,11.5,0.081,27.3,12.5,5.3,3.0
225,9,2016,Indiana Fever,Tiffany Mitchell,NULL,South Carolina,7,209,3.5,0.029,23.3,9.6,2.5,1.8
226,10,2016,Chicago Sky,Imani McGee-Stafford,NULL,Texas,4,121,3.7,0.089,13.8,4.4,4.2,0.6
227,11,2016,Atlanta Dream,Bria Holmes,NULL,West Virginia,5,136,2.5,0.039,18.8,6.5,2.3,1.2
228,12,2016,New York Liberty,Adut Bulgak,NULL,Florida State,2,12,0.2,0.092,7.0,3.0,2.4,0.0
229,13,2016,Atlanta Dream,Rachel Hollivay,NULL,Rutgers University,2,39,0.2,0.022,8.2,1.2,1.9,0.1
230,14,2016,Minnesota Lynx,Jazmon Gwathmey,NULL,James Madison University,3,60,-1.2,-0.052,15.8,4.5,1.8,0.8
231,15,2016,Los Angeles Sparks,Whitney Knight,NULL,Florida Gulf Coast,1,10,-0.2,-0.198,3.8,0.6,0.5,0.2
232,16,2016,Atlanta Dream,Courtney Walker,NULL,Texas A&M,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
233,17,2016,Connecticut Sun,Jamie Weisner,NULL,Oregon State,1,7,0.0,0.029,3.6,1.7,0.4,0.3
234,18,2016,Dallas Wings,Ruth Hamblin,NULL,Oregon State,1,20,-0.2,-0.049,6.5,1.1,1.5,0.2
235,19,2016,Washington Mystics,Lia Galdeira,NULL,Washington State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
236,20,2016,Phoenix Mercury,Jillian Alleyne,NULL,Oregon,2,7,0.0,0.025,3.1,0.6,1.3,0.1
237,21,2016,Indiana Fever,Brene Moseley,NULL,Maryland,1,8,-0.6,-0.323,9.6,1.9,0.4,1.1
238,22,2016,Minnesota Lynx,Bashaara Graves,NULL,Tennessee,2,22,0.0,0.003,6.0,1.4,1.2,0.3
239,23,2016,Los Angeles Sparks,Brianna Butler,NULL,Syracuse,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
240,24,2016,New York Liberty,Ameryst Alston,NULL,Ohio State,2,3,0.0,0.035,1.0,0.7,0.7,0.3
241,25,2016,San Antonio Stars,Brittney Martin,NULL,Oklahoma State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242,26,2016,Seattle Storm,Lexi Eaton Rydalch,NULL,BYU,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,27,2016,Connecticut Sun,Aliyyah Handford,NULL,St. John's,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
244,28,2016,Atlanta Dream,Niya Johnson,NULL,Baylor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
245,29,2016,Los Angeles Sparks,Talia Walton,NULL,Washington,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
246,30,2016,Dallas Wings,Shakena Richardson,NULL,Seton Hall,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
247,31,2016,Washington Mystics,Danaejah Grant,NULL,St. John's,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
248,32,2016,Phoenix Mercury,Nirra Fields,NULL,UCLA,1,4,-0.2,-0.466,4.3,0.8,0.0,0.0
249,33,2016,Indiana Fever,Julie Allemand,Castors Braine (Belgium),NULL,2,47,1.8,0.064,23.8,5.6,3.0,4.5
250,34,2016,Chicago Sky,Jordan Jones,NULL,Texas A&M,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,35,2016,Minnesota Lynx,Temi Fagbenle,NULL,USC,3,69,1.1,0.067,9.3,3.1,1.9,0.5
252,36,2016,New York Liberty,Shacobia Barbee,NULL,Georgia,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253,1,2015,Seattle Storm,Jewell Loyd,NULL,Notre Dame,8,252,21.3,0.116,29.3,15.3,3.4,3.1
254,2,2015,Tulsa Shock,Amanda Zahui B.,NULL,Minnesota,7,197,4.1,0.053,15.7,6.2,4.0,0.7
255,3,2015,Seattle Storm,Kaleena Mosqueda-Lewis,NULL,UConn,6,157,0.4,0.008,12.5,5.1,1.1,0.6
256,4,2015,Connecticut Sun,Elizabeth Williams,NULL,Duke,8,238,18.4,0.120,25.8,8.4,5.8,1.1
257,5,2015,Chicago Sky,Cheyenne Parker,NULL,Middle Tennessee,8,215,11.5,0.117,18.3,8.0,4.8,0.9
258,6,2015,San Antonio Stars,Dearica Hamby,NULL,Wake Forest,8,242,14.6,0.108,22.3,9.2,5.6,1.4
259,7,2015,Los Angeles Sparks,Crystal Bradford,NULL,Central Michigan University,2,39,0.9,0.060,14.9,6.5,2.8,1.1
260,8,2015,Washington Mystics,Ally Malott,NULL,Dayton,2,47,0.2,0.024,8.4,2.7,1.0,0.4
261,9,2015,New York Liberty,Brittany Boyd,NULL,California,6,130,3.3,0.056,18.4,6.2,3.2,3.9
262,10,2015,Atlanta Dream,Samantha Logic,NULL,Iowa,1,27,-0.9,-0.106,12.7,1.8,1.4,1.1
263,11,2015,New York Liberty,Kiah Stokes,NULL,UConn,7,202,12.7,0.123,20.4,4.3,5.8,0.8
264,12,2015,Phoenix Mercury,Isabelle Harrison,NULL,Tennessee,6,167,8.0,0.092,20.7,8.6,4.9,1.1
265,13,2015,Tulsa Shock,Brianna Kiesel,NULL,Pitt,3,57,-0.4,-0.019,13.9,3.5,0.7,1.6
266,14,2015,Los Angeles Sparks,Cierra Burdick,NULL,Tennessee,5,56,0.8,0.073,7.4,1.8,1.4,0.5
267,15,2015,Washington Mystics,Natasha Cloud,NULL,Saint Joseph's,7,211,10.9,0.078,26.5,7.3,3.0,4.9
268,16,2015,Minnesota Lynx,Reshanda Gray,NULL,California,6,141,1.5,0.038,11.2,3.8,3.1,0.3
269,17,2015,Chicago Sky,Betnijah Laney,NULL,Rutgers University,7,166,3.6,0.039,22.1,8.3,3.2,2.3
270,18,2015,Phoenix Mercury,Alex Harden,NULL,Wichita State,2,60,-0.1,-0.005,10.0,1.8,1.1,0.7
271,19,2015,Connecticut Sun,Brittany Hrynko,NULL,DePaul,1,7,-0.2,-0.365,2.6,0.3,0.0,0.1
272,20,2015,Seattle Storm,Vicky McIntyre,NULL,Oral Roberts,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
273,21,2015,Indiana Fever,Chelsea Gardner,NULL,Kansas,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
274,22,2015,Chicago Sky,Aleighsa Welch,NULL,South Carolina,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
275,23,2015,New York Liberty,Amber Orrange,NULL,Stanford,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
276,24,2015,Phoenix Mercury,Zofia Hruscakova,Good Angels Košice (Slovakia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
277,25,2015,Tulsa Shock,Mimi Mungedi,NULL,Nevada,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
278,26,2015,Seattle Storm,Nneka Enemkpali,NULL,Texas,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
279,27,2015,New York Liberty,Laurin Mincy,NULL,Maryland,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
280,28,2015,New York Liberty,Michala Johnson,NULL,Wisconsin,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
281,29,2015,Atlanta Dream,Ariel Massengale,NULL,Tennessee,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
282,30,2015,San Antonio Stars,Dragana Stankovic,UNIQA Euroleasing Sopron (Hungary),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
283,31,2015,Los Angeles Sparks,Andrea Hoover,NULL,Dayton,1,12,-0.1,-0.033,14.3,3.8,1.3,0.3
284,32,2015,Washington Mystics,Marica Gajic,ŽKK Celje (Slovenia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
285,33,2015,San Antonio Stars,Nikki Moody,NULL,Iowa State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
286,34,2015,Atlanta Dream,Lauren Okafor,NULL,James Madison University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
287,35,2015,Minnesota Lynx,Shae Kelley,NULL,Minnesota,1,8,-0.1,-0.127,2.4,0.1,0.4,0.1
288,36,2015,Phoenix Mercury,Promise Amukamara,NULL,Arizona State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,1,2014,Connecticut Sun,Chiney Ogwumike,NULL,Stanford,6,160,18.4,0.192,23.9,11.8,6.7,0.9
290,2,2014,Tulsa Shock,Odyssey Sims,NULL,Baylor,9,240,11.0,0.065,28.4,12.1,2.6,3.8
291,3,2014,San Antonio Stars,Kayla McBride,NULL,Notre Dame,9,258,20.6,0.108,29.7,14.4,3.4,2.3
292,4,2014,New York Liberty,Alyssa Thomas,NULL,Maryland,9,240,23.9,0.136,29.2,11.9,6.9,3.5
293,5,2014,Indiana Fever,Natasha Howard,NULL,Florida State,9,270,18.6,0.132,20.8,10.2,5.1,1.2
294,6,2014,Washington Mystics,Stefanie Dolson,NULL,UConn,9,271,17.0,0.107,23.5,9.2,4.8,1.8
295,7,2014,Seattle Storm,Bria Hartley,NULL,UConn,9,207,4.4,0.042,20.3,7.9,2.2,2.6
296,8,2014,Atlanta Dream,Shoni Schimmel,NULL,Louisville,4,85,1.6,0.045,17.0,6.6,1.9,2.8
297,9,2014,Indiana Fever,Natalie Achonwa,NULL,Notre Dame,8,211,12.3,0.131,17.9,7.1,4.2,1.1
298,10,2014,Chicago Sky,Markeisha Gatling,NULL,NC State,3,81,2.1,0.096,11.0,3.8,2.6,0.2
299,11,2014,Connecticut Sun,Chelsea Gray,NULL,Duke,8,258,22.6,0.128,27.4,11.9,3.0,4.7
300,12,2014,Minnesota Lynx,NULL,NULL,Duke,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,13,2014,Tulsa Shock,Jordan Hooper,NULL,Nebraska,4,128,1.5,0.034,14.2,4.5,1.8,0.3
302,14,2014,New York Liberty,Tyaunna Marshall,NULL,Georgia Tech,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
303,15,2014,Minnesota Lynx,Asya Bussie,NULL,West Virginia,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,16,2014,San Antonio Stars,Astou Ndour,Gran Canarias (Spain),NULL,6,114,3.7,0.092,14.0,5.4,3.3,0.4
305,17,2014,Phoenix Mercury,Tiffany Bias,NULL,Oklahoma State,4,54,-0.7,-0.087,6.1,1.8,0.3,0.6
306,18,2014,Atlanta Dream,Inga Orekhova,NULL,South Florida,2,6,-0.2,-0.395,4.0,0.0,0.3,0.0
307,19,2014,Seattle Storm,Michelle Plouffe,NULL,Utah,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
308,20,2014,Atlanta Dream,Cassie Harberts,NULL,USC,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
309,21,2014,Phoenix Mercury,Maggie Lucas,NULL,Penn State,4,72,1.6,0.073,12.1,4.4,0.9,0.7
310,22,2014,Chicago Sky,Gennifer Brandon,NULL,California,1,16,-0.1,-0.038,7.6,1.8,2.6,0.2
311,23,2014,Los Angeles Sparks,Jennifer Hamson,NULL,BYU,2,37,0.7,0.109,6.7,1.8,1.7,0.2
312,24,2014,Minnesota Lynx,Christina Foggie,NULL,Vanderbilt,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,25,2014,Connecticut Sun,DeNesha Stallworth,NULL,Kentucky,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,26,2014,New York Liberty,Meighan Simmons,NULL,Tennessee,2,36,-0.4,-0.084,5.3,2.7,0.4,0.3
315,27,2014,Tulsa Shock,Theresa Plaisance,NULL,LSU,9,218,3.4,0.047,13.2,4.5,3.0,0.7
316,28,2014,San Antonio Stars,Bri Kulas,NULL,Missouri,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,29,2014,Indiana Fever,Haiden Palmer,NULL,Gonzaga,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
318,30,2014,Washington Mystics,Carley Mijovic,Canberra Capitals (Australia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,31,2014,Seattle Storm,Mikaela Ruef,NULL,Stanford,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,32,2014,Washington Mystics,Kody Burke,NULL,NC State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
321,33,2014,Phoenix Mercury,Stephanie Talbot,Adelaide Lightning (Australia),NULL,5,162,5.4,0.080,16.7,4.8,2.6,1.4
322,34,2014,Chicago Sky,Jamierra Faulkner,NULL,Southern Miss,5,131,0.1,0.003,16.0,6.2,1.4,3.1
323,35,2014,Los Angeles Sparks,Antonita Slaughter,NULL,Louisville,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
324,36,2014,Minnesota Lynx,Asia Taylor,NULL,Louisville,5,76,0.5,0.036,7.4,2.2,1.6,0.5
325,1,2013,Phoenix Mercury,Brittney Griner,NULL,Baylor,9,254,41.9,0.213,30.9,17.7,7.6,1.8
326,2,2013,Chicago Sky,Elena Delle Donne,NULL,University of Delaware,9,218,47.4,0.285,30.5,19.8,6.8,1.8
327,3,2013,Tulsa Shock,Skylar Diggins-Smith,NULL,Notre Dame,9,252,24.8,0.123,32.1,16.7,2.9,5.0
328,4,2013,Washington Mystics,Tayler Hill,NULL,Ohio State,7,145,6.0,0.084,19.7,8.9,1.7,1.7
329,5,2013,New York Liberty,Kelsey Bone,NULL,Texas A&M,5,168,4.4,0.053,19.6,8.1,4.6,1.2
330,6,2013,Seattle Storm,Tianna Hawkins,NULL,Maryland,9,257,8.5,0.095,13.9,5.8,3.1,0.6
331,7,2013,New York Liberty,Toni Young,NULL,Oklahoma State,2,39,0.4,0.040,9.8,3.5,1.6,0.4
332,8,2013,San Antonio Silver Stars,Kayla Alexander,NULL,Syracuse,8,203,4.0,0.066,11.8,4.0,2.8,0.3
333,9,2013,Indiana Fever,Layshia Clarendon,NULL,California,9,239,6.6,0.050,22.1,7.6,2.7,3.2
334,10,2013,Los Angeles Sparks,A'dia Mathies,NULL,Kentucky,1,30,0.1,0.018,9.2,2.3,0.7,0.8
335,11,2013,Connecticut Sun,Kelly Faris,NULL,UConn,4,112,1.0,0.031,11.7,2.1,1.6,0.7
336,12,2013,Minnesota Lynx,Lindsey Moore,NULL,Nebraska,2,35,0.0,-0.009,6.6,1.0,0.6,1.1
337,13,2013,Atlanta Dream,Alex Bentley,NULL,Penn State,7,222,8.5,0.062,24.6,10.6,1.7,2.9
338,14,2013,Minnesota Lynx,Sugar Rodgers,NULL,Georgetown,8,247,9.7,0.086,18.2,7.0,2.5,1.6
339,15,2013,New York Liberty,Kamiko Williams,NULL,Tennessee,1,34,-0.4,-0.032,13.3,2.6,2.1,0.9
340,16,2013,San Antonio Silver Stars,Davellyn Whyte,NULL,Arizona,2,31,-0.3,-0.027,14.3,4.2,1.8,1.7
341,17,2013,Washington Mystics,Nadirah McKenith,NULL,St. John's,2,38,0.6,0.081,8.1,2.5,1.1,0.9
342,18,2013,Seattle Storm,Chelsea Poppens,NULL,Iowa State,1,8,0.0,0.026,7.9,1.1,2.1,0.1
343,19,2013,Washington Mystics,Emma Meesseman,Villeneuve-d'Ascq (France),NULL,8,238,29.2,0.188,26.1,11.5,5.3,2.6
344,20,2013,San Antonio Silver Stars,Diandra Tchatchouang,Perpignan (France),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
345,21,2013,Indiana Fever,Jasmine Hassell,NULL,Georgia,2,24,-0.2,-0.052,7.6,1.7,0.8,0.4
346,22,2013,Los Angeles Sparks,Brittany Chambers,NULL,Kansas State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
347,23,2013,Connecticut Sun,Anna Prins,NULL,Iowa State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,24,2013,Minnesota Lynx,Chucky Jeffery,NULL,Colorado,2,17,0.1,0.049,4.6,1.0,0.9,0.2
349,25,2013,New York Liberty,Shenneika Smith,NULL,St. John's,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
350,26,2013,Phoenix Mercury,Nikki Greene,NULL,Penn State,2,23,0.0,-0.012,6.0,0.8,1.5,0.1
351,27,2013,New York Liberty,Olcay Cakir,Fenerbahçe (Turkey),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,28,2013,Chicago Sky,Brooklyn Pope,NULL,Baylor,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,29,2013,Tulsa Shock,Angel Goodrich,NULL,Kansas,3,82,0.0,0.000,14.9,2.9,1.3,2.2
354,30,2013,Seattle Storm,Jasmine James,NULL,Georgia,1,16,-0.1,-0.030,11.9,3.1,1.4,1.8
355,31,2013,Atlanta Dream,Anne Marie Armstrong,NULL,Georgia,1,9,0.1,0.128,2.8,0.7,0.4,0.0
356,32,2013,San Antonio Silver Stars,Whitney Hand,NULL,Oklahoma,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,33,2013,Indiana Fever,Jennifer George,NULL,Florida,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,34,2013,Los Angeles Sparks,Alina Iagupova,Elizabeth-Basket Kivorograd (Ukraine),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,35,2013,Connecticut Sun,Andrea Smith,NULL,South Florida,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,36,2013,Minnesota Lynx,Waltiea Rolle,NULL,UNC,1,6,0.3,0.176,11.0,2.7,3.2,0.3
361,1,2012,Los Angeles Sparks,Nneka Ogwumike,NULL,Stanford,11,320,57.2,0.243,29.4,16.2,7.4,1.9
362,2,2012,Seattle Storm,Shekinna Stricklen,NULL,Tennessee,10,311,14.6,0.095,19.8,7.2,2.3,0.8
363,3,2012,Minnesota Lynx,Devereaux Peters,NULL,Notre Dame,6,160,7.0,0.111,15.7,4.3,3.6,1.1
364,4,2012,Tulsa Shock,Glory Johnson,NULL,Tennessee,8,222,15.8,0.105,27.2,11.4,7.4,1.3
365,5,2012,San Antonio Silver Stars,Shenise Johnson,NULL,Miami (FL),8,205,9.7,0.091,20.8,8.2,3.6,1.8
366,6,2012,Phoenix Mercury,Samantha Prahalis,NULL,Ohio State,3,41,-0.8,-0.031,24.8,8.4,2.5,3.5
367,7,2012,New York Liberty,Kelley Cain,NULL,Tennessee,2,28,0.0,-0.004,6.5,1.2,1.5,0.1
368,8,2012,Washington Mystics,Natalie Novosel,NULL,Notre Dame,1,31,0.1,0.011,9.9,3.2,1.3,0.7
369,9,2012,Connecticut Sun,Astan Dabo,Mali,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,10,2012,Washington Mystics,LaSondra Barrett,NULL,LSU,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,11,2012,Indiana Fever,Sasha Goodlett,NULL,Georgia Tech,4,101,1.4,0.055,10.2,2.7,1.9,0.2
372,12,2012,Minnesota Lynx,Damiris Dantas,Brazil,NULL,8,202,10.9,0.102,21.2,7.7,4.3,1.6
373,13,2012,Los Angeles Sparks,Farhiya Abdi,Frisco SIKA (Czech Republic),NULL,3,52,-0.1,-0.010,9.6,2.9,1.0,0.4
374,14,2012,Atlanta Dream,Tiffany Hayes,NULL,UConn,10,277,28.4,0.147,27.9,13.8,3.3,2.4
375,15,2012,Los Angeles Sparks,Khadijah Rushdan,NULL,Rutgers University,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,16,2012,Los Angeles Sparks,Tyra White,NULL,Texas A&M,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,17,2012,Tulsa Shock,Riquna Williams,NULL,Miami (FL),10,253,17.3,0.127,21.6,10.5,2.2,1.5
378,18,2012,Minnesota Lynx,Julie Wojta,NULL,Green Bay,2,4,0.0,0.006,7.3,1.5,2.0,0.3
379,19,2012,Minnesota Lynx,Kayla Standish,NULL,Gonzaga,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,20,2012,Minnesota Lynx,Nika Baric,Spartak Moscow (Russia),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,21,2012,Connecticut Sun,Chay Shegog,NULL,UNC,1,3,0.0,-0.025,3.0,1.0,0.7,0.0
382,22,2012,Seattle Storm,Keisha Hampton,NULL,DePaul,2,46,0.9,0.108,7.2,3.0,0.5,0.3
383,23,2012,Chicago Sky,Shey Peddy,NULL,Temple,4,98,5.3,0.113,19.0,6.1,2.5,2.4
384,24,2012,Phoenix Mercury,C'eira Ricketts,NULL,Arkansas,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,25,2012,Tulsa Shock,Vicki Baugh,NULL,Tennessee,3,78,2.3,0.096,12.1,4.0,3.5,0.4
386,26,2012,Washington Mystics,Anjale Barrett,NULL,Maryland,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
387,27,2012,Chicago Sky,Sydney Carter,NULL,Texas A&M,4,65,-1.4,-0.065,13.1,2.9,1.0,1.3
388,28,2012,Los Angeles Sparks,April Sykes,NULL,Rutgers University,1,30,0.5,0.081,8.6,3.1,1.1,0.6
389,29,2012,Tulsa Shock,Lynetta Kizer,NULL,Maryland,7,180,5.0,0.086,12.9,5.8,2.8,0.3
390,30,2012,Phoenix Mercury,Christine Flores,NULL,Missouri,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,31,2012,Minnesota Lynx,Jacki Gemelos,NULL,USC,2,35,-0.2,-0.028,8.8,1.9,0.8,0.6
392,32,2012,Atlanta Dream,Isabelle Yacoubou,Valencia (Spain),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,33,2012,Phoenix Mercury,Amanda Johnson,NULL,Oregon,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,34,2012,Indiana Fever,Courtney Hurt,NULL,VCU,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,35,2012,Washington Mystics,Briana Gilbreath-Butler,NULL,USC,4,54,0.6,0.024,20.0,4.2,2.9,1.1
396,36,2012,New York Liberty,Katelan Redmon,NULL,Gonzaga,1,7,-0.1,-0.134,6.0,1.0,1.1,0.3
397,1,2011,Minnesota Lynx,Maya Moore,NULL,UConn,8,271,53.5,0.253,31.2,18.4,5.9,3.3
398,2,2011,Tulsa Shock,Liz Cambage,Bulleen Boomers (Australia),NULL,6,167,20.1,0.197,24.5,15.8,7.5,1.6
399,3,2011,Chicago Sky,Courtney Vandersloot,NULL,Gonzaga,12,359,29.7,0.117,28.3,10.2,3.2,6.6
400,4,2011,Minnesota Lynx,Amber Harris,NULL,Xavier,5,112,1.9,0.079,8.4,2.7,1.8,0.5
401,5,2011,Los Angeles Sparks,Jantel Lavender,NULL,Ohio State,11,342,15.8,0.092,20.1,8.1,4.6,1.0
402,6,2011,San Antonio Silver Stars,Danielle Robinson,NULL,Oklahoma,11,327,17.8,0.082,26.5,9.1,2.8,4.2
403,7,2011,Tulsa Shock,Kayla Pedersen,NULL,Stanford,6,184,2.4,0.033,15.9,3.4,3.0,1.1
404,8,2011,Atlanta Dream,Ta'Shia Phillips,NULL,Xavier,1,15,0.2,0.104,4.8,1.5,1.3,0.1
405,9,2011,Indiana Fever,Jeanette Pohlen-Mavunga,NULL,Stanford,6,148,3.9,0.078,13.4,3.4,1.2,0.8
406,10,2011,New York Liberty,Alex Montgomery,NULL,Georgia Tech,8,216,2.5,0.028,16.3,4.2,3.4,1.2
407,11,2011,Washington Mystics,Victoria Dunlap,NULL,Kentucky,2,31,0.3,0.046,8.0,2.3,1.7,0.4
408,12,2011,Seattle Storm,Jasmine Thomas,NULL,Duke,12,358,11.7,0.050,26.0,9.6,2.8,3.7
409,13,2011,Minnesota Lynx,Jessica Breland,NULL,UNC,9,269,10.8,0.076,21.2,7.1,5.9,1.4
410,14,2011,Minnesota Lynx,Felicia Chester,NULL,DePaul,1,4,0.0,0.068,6.8,0.5,2.0,0.0
411,15,2011,Chicago Sky,Carolyn Swords,NULL,Boston College,9,250,9.6,0.123,12.5,3.7,3.3,0.5
412,16,2011,Connecticut Sun,Sydney Colson,NULL,Texas A&M,8,182,1.7,0.032,11.8,3.1,0.9,1.9
413,17,2011,Chicago Sky,Angie Bjorklund,NULL,Tennessee,1,7,-0.1,-0.067,6.1,1.1,0.3,0.3
414,18,2011,Atlanta Dream,Rachel Jarry,Bulleen Boomers (Australia),NULL,1,27,0.3,0.070,6.8,1.7,0.7,0.4
415,19,2011,Phoenix Mercury,Brittany Spears,NULL,Colorado,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,20,2011,San Antonio Silver Stars,Danielle Adams,NULL,Texas A&M,6,174,10.4,0.125,19.1,10.5,3.9,0.8
417,21,2011,Tulsa Shock,Italee Lucas,NULL,UNC,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,22,2011,New York Liberty,Angel Robinson,NULL,Marquette,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,23,2011,Washington Mystics,Karima Christmas-Kelly,NULL,Duke,10,243,15.1,0.108,22.9,7.9,3.7,1.3
420,24,2011,Seattle Storm,Ify Ibekwe,NULL,Arizona,2,9,-0.2,-0.251,3.4,0.7,0.9,0.0
421,25,2011,Tulsa Shock,Chastity Reed,NULL,Little Rock,1,11,-0.5,-0.125,13.2,3.5,1.9,0.7
422,26,2011,Minnesota Lynx,Kachine Alexander,NULL,Iowa,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
423,27,2011,Chicago Sky,Amy Jaeschke,NULL,Northwestern,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
424,28,2011,Connecticut Sun,Adrienne Johnson,NULL,Louisiana Tech,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,29,2011,Los Angeles Sparks,Elina Babkina,Lotos VBW Clima Gdynia (Poland),NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,30,2011,San Antonio Silver Stars,Porsha Phillips,NULL,Georgia,1,31,0.3,0.052,8.3,1.8,1.9,0.3
427,31,2011,Phoenix Mercury,Tahnee Robinson,NULL,Nevada,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,32,2011,Atlanta Dream,Kelsey Bolte,NULL,Iowa State,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,33,2011,Indiana Fever,Jori Davis,NULL,Indiana,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
